date,co2,proxy
1972-03-25,328.6,195.7432420942213
1972-04-01,328.9,196.23183394341746
1972-04-08,329.4,196.3832901996579
1972-04-15,329.8,196.68674717254137
1972-04-22,330.1,196.8336115385828
1972-04-29,330.0,196.99278751323774
1972-05-06,330.0,196.82283995925906
1972-05-13,329.7,196.78022288641347
1972-05-20,330.1,196.51126766236447
1972-05-27,330.2,196.67183810990497
1972-06-03,329.7,196.60284480885556
1972-06-10,329.1,196.39429640301054
1972-06-17,329.0,196.072475834366
1972-06-24,328.5,195.86866603110678
1972-07-01,328.6,195.52390396155317
1972-07-08,328.3,195.53362106656044
1972-07-15,327.7,195.30180025694779
1972-07-22,328.1,194.83328399350606
1972-07-29,327.5,195.1298629226087
1972-08-05,326.9,194.7401731386956
1972-08-12,326.6,194.4152843069073
1972-08-19,326.5,194.27479098929481
1972-08-26,325.0,194.31794938767013
1972-09-02,325.4,193.28183396683937
1972-09-09,325.7,193.65222912519624
1972-09-16,324.8,193.92739027073807
1972-09-23,324.2,193.43037022016324
1972-09-30,324.2,193.2491396373558
1972-10-07,324.8,193.26451303220034
1972-10-14,325.5,193.68612395090562
1972-10-21,325.1,194.0507429023105
1972-10-28,325.8,193.89581970790692
1972-11-04,326.3,194.3284066556361
1972-11-11,326.1,194.5945666447719
1972-11-18,326.4,194.63333708464558
1972-11-25,326.9,194.79047710980498
1972-12-02,326.9,195.09114170937565
1972-12-09,327.1,195.0763457125762
1972-12-16,327.6,195.13967039408348
1972-12-23,327.9,195.47951582412324
1972-12-30,328.2,195.7148965444032
1973-01-06,328.4,195.9214744839836
1973-01-13,328.4,195.86443111437524
1973-01-20,328.6,195.94003088963197
1973-01-27,328.8,196.03376301339523
1973-02-03,329.1,196.06253875750355
1973-02-10,329.5,196.28778482943235
1973-02-17,329.6,196.5699985359604
1973-02-24,329.7,196.55176800828932
1973-03-03,329.9,196.79720068420173
1973-03-10,330.1,196.82647869299853
1973-03-17,330.5,196.81650349016974
1973-03-24,330.8,196.96994063319735
1973-03-31,330.6,197.2565006214141
1973-04-07,331.2,197.12331136698637
1973-04-14,331.1,197.45540711539775
1973-04-21,331.9,197.39074528631272
1973-04-28,332.1,197.825999243219
1973-05-05,332.2,197.8942294872195
1973-05-12,332.3,197.90613832518406
1973-05-19,332.6,198.01923498944413
1973-05-26,332.5,198.2757691808695
1973-06-02,332.2,198.1366372387208
1973-06-09,332.5,197.97457933660118
1973-06-16,332.0,198.21369487969486
1973-06-23,331.6,197.8325634834819
1973-06-30,331.4,197.55487098908063
1973-07-07,331.5,197.35701617690728
1973-07-14,331.0,197.320189036181
1973-07-21,330.0,197.02782875134025
1973-07-28,330.1,196.3726188234905
1973-08-04,330.0,196.47995350517635
1973-08-11,329.5,196.4177468609802
1973-08-18,329.3,196.14869391262056
1973-08-25,328.5,196.0067726941741
1973-09-01,328.4,195.4791478904799
1973-09-08,327.6,195.41234740534688
1973-09-15,327.8,194.93197269557615
1973-09-22,327.1,194.99903353348742
1973-09-29,326.6,194.6110281926207
1973-10-06,327.0,194.3670228068189
1973-10-13,327.4,194.6188790097187
1973-10-20,327.4,194.9873908263563
1973-10-27,327.1,194.9399654006325
1973-11-03,327.5,194.79901013199762
1973-11-10,328.0,195.00835502195793
1973-11-17,328.2,195.32595223473356
1973-11-24,328.5,195.38370603426492
1973-12-01,329.0,195.64734028756726
1973-12-08,328.7,195.9605418554991
1973-12-15,328.6,195.86996019296706
1973-12-22,328.2,195.71500302470528
1973-12-29,328.7,195.4379893840152
1974-01-05,328.9,195.67104694899436
1974-01-12,329.2,195.75115130909748
1974-01-19,329.4,195.87920558180855
1974-01-26,329.8,195.99016501173702
1974-02-02,330.5,196.22887147595742
1974-02-09,330.8,196.64579761110517
1974-02-16,330.6,196.7841333205918
1974-02-23,330.6,196.67819020893347
1974-03-02,330.7,196.7438613710983
1974-03-09,331.2,196.7361907036491
1974-03-16,332.1,197.03625735052424
1974-03-23,332.0,197.57070203383608
1974-03-30,331.5,197.54582863140283
1974-04-06,332.4,197.2410392375448
1974-04-13,332.1,197.77986437727515
1974-04-20,332.9,197.5255321936081
1974-04-27,333.1,198.0071599815375
1974-05-04,332.9,198.05801864484013
1974-05-11,333.0,197.97669646345238
1974-05-18,333.2,198.0289550433809
1974-05-25,332.8,198.151944424702
1974-06-01,332.9,197.84510514717027
1974-06-08,332.0,197.96538696566586
1974-06-15,332.0,197.47731050883579
1974-06-22,332.2,197.54192480351452
1974-06-29,331.7,197.828978759583
1974-07-06,331.7,197.525039805911
1974-07-13,331.2,197.6152950185966
1974-07-20,330.4,197.3060079331148
1974-07-27,331.0,196.85556448030283
1974-08-03,330.0,197.2429647873738
1974-08-10,329.9,196.66280916962572
1974-08-17,329.2,196.6521783830147
1974-08-24,328.9,196.20938315448927
1974-08-31,328.1,196.03245307560786
1974-09-07,328.0,195.59260129915856
1974-09-14,327.3,195.6636903416614
1974-09-21,326.9,195.18051359148774
1974-09-28,327.3,194.805053644959
1974-10-05,327.3,195.00874723312293
1974-10-12,327.0,195.0154918655965
1974-10-19,327.5,194.84861514758677
1974-10-26,327.7,195.1555314815208
1974-11-02,327.9,195.36424074072167
1974-11-09,328.0,195.55744447518046
1974-11-16,328.8,195.61374938230912
1974-11-23,328.6,196.0585333481027
1974-11-30,328.7,195.91258268199903
1974-12-07,329.5,195.94585987052534
1974-12-14,329.7,196.40893990998822
1974-12-21,329.8,196.4109911178725
1974-12-28,329.7,196.43641306209932
1975-01-04,329.9,196.3445470605021
1975-01-11,329.8,196.45038103157475
1975-01-18,330.2,196.37130853064326
1975-01-25,331.1,196.6617090662653
1975-02-01,331.1,197.1618133145681
1975-02-08,331.4,197.12891998696077
1975-02-15,331.0,197.34956539356085
1975-02-22,331.7,197.09191678005507
1975-03-01,331.8,197.52815088456848
1975-03-08,331.6,197.6383510619452
1975-03-15,331.9,197.54999877405356
1975-03-22,332.2,197.74876095765237
1975-03-29,332.5,197.9140278408267
1975-04-05,333.0,198.1451698985587
1975-04-12,333.5,198.45833614415355
1975-04-19,333.5,198.72047218782393
1975-04-26,333.1,198.709161498799
1975-05-03,333.9,198.37780179549983
1975-05-10,333.9,198.78568509743877
1975-05-17,333.7,198.64446699468039
1975-05-24,333.7,198.4734721410599
1975-05-31,334.1,198.5736380476822
1975-06-07,333.8,198.7719013846827
1975-06-14,333.3,198.65096694596542
1975-06-21,333.4,198.3507082068987
1975-06-28,333.1,198.35816704516682
1975-07-05,332.7,198.27853800880143
1975-07-12,332.0,198.08220344744439
1975-07-19,331.0,197.5308184050484
1975-07-26,331.5,197.0089235699124
1975-08-02,330.8,197.22831420777067
1975-08-09,330.7,196.79497066177694
1975-08-16,330.3,196.78507916840326
1975-08-23,329.3,196.52259018135834
1975-08-30,328.8,196.00651098552962
1975-09-06,329.4,195.7636057675681
1975-09-13,328.5,196.00534009678157
1975-09-20,328.0,195.42990753504904
1975-09-27,328.2,195.15106306504063
1975-10-04,328.0,195.22793816394574
1975-10-11,328.0,195.09171742598215
1975-10-18,328.5,195.15170129433633
1975-10-25,328.8,195.4754598923376
1975-11-01,329.3,195.586413464701
1975-11-08,329.2,195.89950894240252
1975-11-15,329.1,195.79358871976925
1975-11-22,329.5,195.64244929282714
1975-11-29,330.1,195.79769510407695
1975-12-06,330.3,196.17921676935953
1975-12-13,330.5,196.29710824141003
1975-12-20,331.1,196.41751562705187
1975-12-27,331.2,196.69154994846147
1976-01-03,331.5,196.7377552322124
1976-01-10,331.5,196.83996766163122
1976-01-17,331.7,196.7704881241137
1976-01-24,331.8,196.8781036173544
1976-01-31,332.2,196.8343493335054
1976-02-07,332.1,197.12454437848294
1976-02-14,332.5,197.25106059232843
1976-02-21,333.2,197.5254723360102
1976-02-28,332.4,197.86725460058554
1976-03-06,332.8,197.36691568702415
1976-03-13,333.6,197.49025784125553
1976-03-20,333.1,197.9419366126586
1976-03-27,334.3,197.6799851578263
1976-04-03,334.7,198.44418901529025
1976-04-10,334.2,198.60680830875083
1976-04-17,334.4,198.32924423276233
1976-04-24,334.5,198.53597483463773
1976-05-01,334.7,198.72760670352017
1976-05-08,334.3,198.79504708731778
1976-05-15,334.6,198.49023208641185
1976-05-22,335.4,198.67431327659588
1976-05-29,334.8,198.93470651365323
1976-06-05,334.3,198.5348789635669
1976-06-12,334.6,198.2145558408685
1976-06-19,334.3,198.3601051918032
1976-06-26,333.95000000000005,198.061314699691
1976-07-03,333.6,197.8328983666113
1976-07-10,333.4,197.5646527201071
1976-07-17,332.8,197.50146394949144
1976-07-24,332.4,197.07257833818474
1976-07-31,332.1,196.81140245345262
1976-08-07,331.7,196.61393135906877
1976-08-14,330.6,196.41649921566807
1976-08-21,330.6,195.56555637064065
1976-08-28,330.0,195.54000950045597
1976-09-04,329.7,195.23698063665148
1976-09-11,330.0,195.02985401885948
1976-09-18,329.3,195.0953337463804
1976-09-25,328.4,194.6998286093242
1976-10-02,328.8,194.18508012729242
1976-10-09,329.0,194.40479342289564
1976-10-16,329.6,194.43780874484878
1976-10-23,329.1,194.74225810893424
1976-10-30,329.0,194.418726370764
1976-11-06,329.8,194.29306140658213
1976-11-13,330.4,194.62904803045566
1976-11-20,330.5,194.9313515205358
1976-11-27,330.7,194.98672072545043
1976-12-04,331.1,195.06869122040357
1976-12-11,331.3,195.3030232574682
1976-12-18,331.9,195.4292976058904
1976-12-25,332.2,195.85654076841772
1977-01-01,332.5,196.2018275776766
1977-01-08,332.4,196.43671099068607
1977-01-15,333.1,196.2713863496949
1977-01-22,333.2,196.49211547864726
1977-01-29,333.2,196.54503081599702
1977-02-05,333.4,196.55038494864138
1977-02-12,333.3,196.5832444507038
1977-02-19,333.4,196.54364686099396
1977-02-26,333.6,196.54612639190378
1977-03-05,334.1,196.69632662186243
1977-03-12,334.6,196.97191275888954
1977-03-19,335.1,197.3017224531939
1977-03-26,335.0,197.47098281363597
1977-04-02,335.5,197.37809779800352
1977-04-09,335.9,197.66695309751807
1977-04-16,336.0,197.80008749313558
1977-04-23,336.1,198.00126286250259
1977-04-30,336.7,198.02070485659542
1977-05-07,336.8,198.48495273627103
1977-05-14,336.4,198.49512707943705
1977-05-21,336.8,198.23787924277596
1977-05-28,336.7,198.56667188615424
1977-06-04,336.4,198.5294588995313
1977-06-11,336.3,198.36386297580302
1977-06-18,336.1,198.32380873441628
1977-06-25,336.0,198.1013468936982
1977-07-02,335.5,198.01213038317533
1977-07-09,335.1,197.6403969591342
1977-07-16,335.1,197.41520298305778
1977-07-23,334.6,197.37440312327755
1977-07-30,333.7,197.07109868916507
1977-08-06,333.0,196.52530174692046
1977-08-13,332.9,196.10257396805258
1977-08-20,332.8,196.03996793390922
1977-08-27,332.8,195.93103957593047
1977-09-03,332.1,195.85198936626372
1977-09-10,331.2,195.38216264306223
1977-09-17,332.1,194.92252801861048
1977-09-24,330.9,195.49059015409537
1977-10-01,330.4,194.81461180613974
1977-10-08,330.9,194.61810939986256
1977-10-15,331.5,194.82965207987456
1977-10-22,331.5,195.22789851148573
1977-10-29,331.7,195.14726795359553
1977-11-05,332.1,195.2421930086805
1977-11-12,332.0,195.51851099688832
1977-11-19,332.5,195.57958689192353
1977-11-26,332.8,195.82092452123788
1977-12-03,333.2,195.99381480221837
1977-12-10,333.5,196.32053256251496
1977-12-17,333.8,196.38879695356255
1977-12-24,334.2,196.59595542216556
1977-12-31,334.6,196.8128345608857
1978-01-07,334.2,196.9867074380255
1978-01-14,334.6,196.75770474975596
1978-01-21,335.4,197.04232418939452
1978-01-28,335.9,197.45391670722
1978-02-04,335.0,197.78241594085853
1978-02-11,335.1,197.25541869008003
1978-02-18,335.6,197.22228269212985
1978-02-25,335.7,197.63878865715037
1978-03-04,336.2,197.78053135738685
1978-03-11,336.1,198.01603685129518
1978-03-18,336.8,197.91203953509034
1978-03-25,337.3,198.38984805262143
1978-04-01,337.0,198.6526893740677
1978-04-08,337.9,198.33471047867602
1978-04-15,337.9,198.95337663710606
1978-04-22,337.4,198.95403524382849
1978-04-29,338.0,198.79706220815083
1978-05-06,338.0,199.18387224238853
1978-05-13,338.1,199.19819667909226
1978-05-20,337.8,199.47378421519684
1978-05-27,337.9,199.28089416425047
1978-06-03,338.4,199.2695079818847
1978-06-10,338.2,199.5866978303524
1978-06-17,337.8,199.55187944807898
1978-06-24,337.3,199.224495437265
1978-07-01,337.6,198.85637555406709
1978-07-08,336.7,199.0701088364453
1978-07-15,336.7,198.29030793206903
1978-07-22,335.9,198.20835703272036
1978-07-29,335.6,197.78801833890353
1978-08-05,335.1,197.56401284519205
1978-08-12,334.8,197.14202661024024
1978-08-19,334.4,197.10644410962243
1978-08-26,334.3,196.7606539728269
1978-09-02,333.8,196.66140155680495
1978-09-09,332.8,196.33344669435814
1978-09-16,332.1,195.73968252390645
1978-09-23,332.3,195.29196963376367
1978-09-30,332.7,195.4058972528711
1978-10-07,332.1,195.6502093463018
1978-10-14,332.4,195.28370861414436
1978-10-21,333.0,195.4707041521963
1978-10-28,333.1,195.6522847256101
1978-11-04,333.5,195.7453645779427
1978-11-11,333.8,195.88003032559408
1978-11-18,333.8,195.8975319122519
1978-11-25,334.2,196.00113300523876
1978-12-02,334.5,196.14471935929882
1978-12-09,334.8,196.33820954224538
1978-12-16,335.1,196.46026743071553
1978-12-23,335.1,196.58938246452524
1978-12-30,335.3,196.6256565721689
1979-01-06,335.3,196.66703970022954
1979-01-13,335.9,196.69499027088568
1979-01-20,336.8,197.08354220660388
1979-01-27,336.9,197.71087580014913
1979-02-03,336.9,197.7456598086118
1979-02-10,336.5,197.82415347761412
1979-02-17,336.7,197.71320558061979
1979-02-24,336.7,197.9522067515763
1979-03-03,337.1,197.99616252333567
1979-03-10,337.7,198.26984997873038
1979-03-17,337.4,198.84355910078477
1979-03-24,339.0,198.8309722976946
1979-03-31,338.8,199.73347600138646
1979-04-07,338.1,199.68274667910734
1979-04-14,338.6,199.3078936215121
1979-04-21,339.2,199.61331368112448
1979-04-28,339.6,199.98481210348362
1979-05-05,339.3,200.26139598691833
1979-05-12,338.8,200.15169787271805
1979-05-19,339.8,199.8681056123419
1979-05-26,339.6,200.4935901409339
1979-06-02,339.9,200.4780006644946
1979-06-09,339.5,200.6818296827516
1979-06-16,338.9,200.48270636888012
1979-06-23,338.9,200.19697362612354
1979-06-30,339.0,200.31946830732792
1979-07-07,338.2,200.47149637701798
1979-07-14,337.8,200.01978749847999
1979-07-21,337.3,199.79537365752822
1979-07-28,336.8,199.40360338918936
1979-08-04,337.0,199.12550807999713
1979-08-11,336.5,199.16772034800118
1979-08-18,336.1,198.7909173898875
1979-08-25,334.5,198.59970555944767
1979-09-01,334.4,197.6321622706795
1979-09-08,334.0,197.60757798288168
1979-09-15,334.2,197.32055574907835
1979-09-22,333.2,197.53064604963905
1979-09-29,334.1,196.94142896314327
1979-10-06,334.1,197.57050858767082
1979-10-13,333.9,197.62101662443445
1979-10-20,333.7,197.5134103023293
1979-10-27,334.1,197.35752074649602
1979-11-03,334.7,197.5998838148197
1979-11-10,334.8,198.0219846012312
1979-11-17,335.5,198.13430893129274
1979-11-24,335.6,198.46464008235495
1979-12-01,335.9,198.60156623631093
1979-12-08,336.5,198.76552314070025
1979-12-15,336.7,199.18666791977557
1979-12-22,336.8,199.25435630016975
1979-12-29,337.4,199.36219544674404
1980-01-05,337.6,199.66245105553202
1980-01-12,337.4,199.7921528179065
1980-01-19,338.3,199.6498005824025
1980-01-26,338.4,200.16838263988805
1980-02-02,338.0,200.18588859661872
1980-02-09,338.1,199.93437016439995
1980-02-16,338.6,199.8638225626374
1980-02-23,338.2,200.2295675396425
1980-03-01,339.3,200.06169403367412
1980-03-08,339.5,200.68848599321063
1980-03-15,340.0,200.7050043962675
1980-03-22,340.5,200.956501201031
1980-03-29,341.0,201.3275722757583
1980-04-05,340.4,201.67448633376196
1980-04-12,340.9,201.29195981669304
1980-04-19,340.7,201.65925542520358
1980-04-26,341.0,201.46114436847864
1980-05-03,341.5,201.59519664364683
1980-05-10,341.3,201.9307921871481
1980-05-17,341.3,201.80359868742028
1980-05-24,340.9,201.75940675998362
1980-05-31,341.7,201.33099718019525
1980-06-07,341.3,201.86133840529115
1980-06-14,341.3,201.64561754129596
1980-06-21,340.8,201.51489836665462
1980-06-28,340.4,201.25992279311274
1980-07-05,340.4,201.01884551120583
1980-07-12,339.7,201.03975811950892
1980-07-19,338.5,200.69064761000212
1980-07-26,338.9,199.91515609963093
1980-08-02,337.9,200.20867341569885
1980-08-09,337.7,199.6599624770976
1980-08-16,337.7,199.59707615754212
1980-08-23,337.7,199.71977284091508
1980-08-30,337.0,199.7691779541217
1980-09-06,336.6,199.30706112584625
1980-09-13,335.7,199.20193995735667
1980-09-20,335.2,198.57889151643627
1980-09-27,336.0,198.2441872468594
1980-10-04,335.8,198.6518520185341
1980-10-11,335.8,198.52414495856846
1980-10-18,336.1,198.60531140480924
1980-10-25,336.4,198.8826453515723
1980-11-01,336.6,199.09740915775757
1980-11-08,336.9,199.171704827989
1980-11-15,337.1,199.31018328312769
1980-11-22,337.3,199.3849435728784
1980-11-29,337.4,199.57640662405265
1980-12-06,337.7,199.56841617463186
1980-12-13,338.1,199.8132556452878
1980-12-20,338.3,200.050811089916
1980-12-27,338.7,200.18371492034987
1981-01-03,338.9,200.53709379914244
1981-01-10,339.1,200.6214437480881
1981-01-17,339.3,200.8660733927992
1981-01-24,339.3,200.88036444334617
1981-01-31,339.5,200.81850716630095
1981-02-07,340.5,200.8201278110683
1981-02-14,340.0,201.36411916976454
1981-02-21,340.2,201.10783532705545
1981-02-28,341.1,201.28316500692767
1981-03-07,340.7,201.84617315468824
1981-03-14,341.0,201.62620505181314
1981-03-21,341.8,201.7182055285601
1981-03-28,342.1,202.09869314109065
1981-04-04,342.4,202.30148489165217
1981-04-11,342.4,202.58257041495008
1981-04-18,342.7,202.5552603079227
1981-04-25,342.3,202.64011833667846
1981-05-02,342.9,202.28512230084723
1981-05-09,343.0,202.59407342225117
1981-05-16,342.8,202.77253920891386
1981-05-23,342.7,202.63695874359894
1981-05-30,342.7,202.4991129905447
1981-06-06,342.6,202.45340267723236
1981-06-13,342.5,202.35713680438465
1981-06-20,341.8,202.31705781052628
1981-06-27,341.6,201.8475565765081
1981-07-04,341.0,201.66081110840778
1981-07-11,340.8,201.28670983456703
1981-07-18,339.7,201.20186010891175
1981-07-25,340.2,200.5956383915064
1981-08-01,339.5,200.93692829272644
1981-08-08,338.9,200.48261602300116
1981-08-15,338.4,199.99548524664914
1981-08-22,337.5,199.6355965359334
1981-08-29,337.7,199.1169026404291
1981-09-05,337.2,199.13687999401583
1981-09-12,337.0,198.85582643573954
1981-09-19,336.7,198.69157823955123
1981-09-26,335.9,198.46791594303852
1981-10-03,336.3,198.0718789686402
1981-10-10,336.6,198.3282839158811
1981-10-17,337.1,198.61105312884308
1981-10-24,337.2,198.8406091547459
1981-10-31,337.5,198.98541474415566
1981-11-07,337.8,199.23359577492383
1981-11-14,338.1,199.188970566434
1981-11-21,338.5,199.36235026305127
1981-11-28,339.3,199.71801709372053
1981-12-05,339.2,200.25637139730816
1981-12-12,339.4,200.16327231056553
1981-12-19,339.6,200.26581303126514
1981-12-26,340.2,200.2880843726724
1982-01-02,340.2,200.66355630942687
1982-01-09,340.3,200.52906840333495
1982-01-16,340.7,200.51292039753602
1982-01-23,341.1,200.8368577245709
1982-01-30,341.2,201.07531534628026
1982-02-06,341.9,201.10805839261428
1982-02-13,341.1,201.52011505838541
1982-02-20,341.1,201.24575710932197
1982-02-27,342.1,201.32339620862882
1982-03-06,342.6,201.86522310553417
1982-03-13,342.6,202.29022933682094
1982-03-20,342.7,202.2835697164778
1982-03-27,342.8,202.39904848647984
1982-04-03,342.9,202.4150512025224
1982-04-10,343.3,202.40471200339852
1982-04-17,343.5,202.7048554529927
1982-04-24,344.2,202.7671889467902
1982-05-01,343.8,203.12859008812785
1982-05-08,343.6,202.9559276605648
1982-05-15,344.2,202.7487724833377
1982-05-22,344.1,203.0023285832066
1982-05-29,344.1,202.98320766293287
1982-06-05,343.4,202.83621654108092
1982-06-12,343.5,202.35983711683082
1982-06-19,343.4,202.39241365843077
1982-06-26,342.9,202.23151563418548
1982-07-03,342.5,201.84771134508006
1982-07-10,342.0,201.65765181471272
1982-07-17,342.0,201.37958579467184
1982-07-24,341.8,201.30865743454933
1982-07-31,341.3,201.22836885200198
1982-08-07,340.5,201.04231473507778
1982-08-14,340.0,200.4661333993327
1982-08-21,339.7,200.17072758394588
1982-08-28,338.3,200.13897643501082
1982-09-04,338.8,199.34481342668946
1982-09-11,338.6,199.70581731099702
1982-09-18,337.8,199.5708058607095
1982-09-25,336.9,199.0309585789992
1982-10-02,337.3,198.57671145611496
1982-10-09,338.0,198.86574082692712
1982-10-16,337.6,199.2818765880345
1982-10-23,337.9,199.00697640867276
1982-10-30,338.7,199.0558970165413
1982-11-06,338.4,199.54758998372523
1982-11-13,339.2,199.31571152638296
1982-11-20,339.7,199.78582245625435
1982-11-27,339.8,200.13614561007338
1982-12-04,339.8,200.25764581300115
1982-12-11,340.4,200.3115708856796
1982-12-18,340.7,200.84070071059497
1982-12-25,340.8,201.1080846002835
1983-01-01,340.9,201.11212873710053
1983-01-08,341.4,201.1107560928345
1983-01-15,341.5,201.58536739717866
1983-01-22,341.2,201.5956179353067
1983-01-29,341.7,201.41230778461673
1983-02-05,342.0,201.84317221619844
1983-02-12,342.7,202.15182090678562
1983-02-19,342.5,202.5677235045984
1983-02-26,342.8,202.46586923571382
1983-03-05,342.3,202.52323603805777
1983-03-12,342.5,202.1551098855186
1983-03-19,344.0,202.2477154507604
1983-03-26,343.8,203.14729093804874
1983-04-02,344.0,203.00304190234448
1983-04-09,344.8,203.13446395096264
1983-04-16,345.0,203.7789165645048
1983-04-23,345.3,203.93374212907224
1983-04-30,345.4,204.13689516815384
1983-05-07,345.4,204.19703214484568
1983-05-14,345.7,204.1841390744707
1983-05-21,345.8,204.45660991948643
1983-05-28,345.7,204.44226531218277
1983-06-04,345.6,204.3728468478028
1983-06-11,345.6,204.23066355547152
1983-06-18,345.0,204.23719828311576
1983-06-25,344.9,203.88612705728326
1983-07-02,344.7,203.89516504539174
1983-07-09,344.5,203.864989666953
1983-07-16,343.7,203.7947194919505
1983-07-23,343.6,203.43638893848228
1983-07-30,342.6,203.49552668358024
1983-08-06,343.0,202.91917858518437
1983-08-13,341.7,203.18717959988126
1983-08-20,342.1,202.26195847300363
1983-08-27,341.8,202.52597671335823
1983-09-03,339.9,202.3455948468174
1983-09-10,339.9,201.0789577059261
1983-09-17,339.8,201.04660375353794
1983-09-24,339.9,201.05841055104588
1983-10-01,339.8,201.0255024765721
1983-10-08,339.7,201.06247381392348
1983-10-15,340.1,201.03808376282882
1983-10-22,340.2,201.26095465606056
1983-10-29,340.3,201.31028010952213
1983-11-05,340.8,201.43252464234087
1983-11-12,341.0,201.62517007137757
1983-11-19,341.1,201.89822721686983
1983-11-26,341.7,201.89722075215474
1983-12-03,341.8,202.1998245090087
1983-12-10,342.8,202.35138212379792
1983-12-17,343.3,203.0106360489238
1983-12-24,343.6,203.4100404260975
1983-12-31,343.4,203.66848900663737
1984-01-07,343.7,203.5767187012972
1984-01-14,343.4,203.6609898903005
1984-01-21,343.5,203.44552689704759
1984-01-28,344.1,203.5204098493942
1984-02-04,344.3,203.8791211566097
1984-02-11,344.5,203.84516244505852
1984-02-18,344.3,204.0434928470101
1984-02-25,344.6,204.053328531658
1984-03-03,344.8,204.3431356715599
1984-03-10,344.9,204.38679619957412
1984-03-17,345.4,204.47949370805446
1984-03-24,345.6,204.62000635171063
1984-03-31,345.96000000000004,204.86675771235937
1984-04-07,346.32,204.93726694412598
1984-04-14,346.68,205.1840551013695
1984-04-21,347.03999999999996,205.48724857801625
1984-04-28,347.4,205.800097707836
1984-05-05,347.4,206.04189549643948
1984-05-12,347.7,205.93497174275646
1984-05-19,347.3,206.10738355827814
1984-05-26,347.0,205.8472596727143
1984-06-02,347.0,205.69488660964282
1984-06-09,347.0,205.768967558444
1984-06-16,346.8,205.81862062461713
1984-06-23,346.3,205.85774186644235
1984-06-30,346.2,205.60732068057652
1984-07-07,345.8,205.51815936745356
1984-07-14,345.4,205.40040783386556
1984-07-21,345.2,205.1368182289947
1984-07-28,344.4,205.03795799231628
1984-08-04,344.0,204.57151633679356
1984-08-11,344.1,204.15952398492033
1984-08-18,343.1,204.24028548142715
1984-08-25,342.0,203.6619934779397
1984-09-01,341.6,202.98626559881674
1984-09-08,340.6,202.73566907567232
1984-09-15,341.3,202.0393388136582
1984-09-22,341.3,202.46552356182102
1984-09-29,340.8,202.57824297330117
1984-10-06,341.1,202.26494775570032
1984-10-13,341.3,202.4057883243389
1984-10-20,341.9,202.48020865722816
1984-10-27,341.6,202.9914902503422
1984-11-03,342.0,202.70984698867645
1984-11-10,342.6,203.01321822122668
1984-11-17,343.1,203.3815741066127
1984-11-24,343.7,203.82564133837198
1984-12-01,343.6,204.28398624493826
1984-12-08,343.9,204.2173623929911
1984-12-15,344.2,204.2817522451729
1984-12-22,344.5,204.56897523341829
1984-12-29,344.5,204.8583285084916
1985-01-05,344.7,204.77546085890273
1985-01-12,345.0,204.95135337119314
1985-01-19,345.0,205.07129588002869
1985-01-26,345.0,205.01308160705133
1985-02-02,345.9,204.89238310059363
1985-02-09,345.5,205.50235099265606
1985-02-16,345.8,205.2826856246135
1985-02-23,346.3,205.49977310441665
1985-03-02,346.7,205.90870872467116
1985-03-09,347.1,206.19885557241565
1985-03-16,347.5,206.48269777917838
1985-03-23,347.7,206.77889332010838
1985-03-30,348.2,206.81905043179296
1985-04-06,348.0,207.1164655466968
1985-04-13,348.0,206.9059959300983
1985-04-20,348.5,206.8385024468027
1985-04-27,348.8,207.13161620919067
1985-05-04,348.8,207.39125778055376
1985-05-11,349.3,207.54562383159617
1985-05-18,349.1,207.76423434437925
1985-05-25,348.1,207.65723412560615
1985-06-01,349.0,207.05191584289068
1985-06-08,348.4,207.6314585145724
1985-06-15,348.2,207.31513925574555
1985-06-22,347.9,207.22232084306773
1985-06-29,347.4,206.96978260238419
1985-07-06,346.9,206.69938325910562
1985-07-13,346.8,206.46630776258647
1985-07-20,346.4,206.36780345015302
1985-07-27,345.7,206.27616581942226
1985-08-03,345.2,205.83854733077627
1985-08-10,344.7,205.49100781594166
1985-08-17,344.5,205.21323624382228
1985-08-24,344.3,205.0739170325118
1985-08-31,343.7,204.85137907145392
1985-09-07,344.2,204.48941731246467
1985-09-14,343.3,204.90909499553203
1985-09-21,342.4,204.51928491934004
1985-09-28,342.1,203.9367568098032
1985-10-05,342.4,203.8246524050764
1985-10-12,342.5,204.01459211419032
1985-10-19,343.1,204.09588361141428
1985-10-26,343.2,204.55093645240532
1985-11-02,343.3,204.67484181702696
1985-11-09,343.7,204.7464158482091
1985-11-16,344.2,204.91676002678267
1985-11-23,344.6,205.1324614636652
1985-11-30,345.3,205.3676601053817
1985-12-07,345.3,205.81193110494172
1985-12-14,345.6,205.84966899686114
1985-12-21,345.1,206.08831669836434
1985-12-28,346.3,205.86178558302416
1986-01-04,346.4,206.40155483076757
1986-01-11,346.0,206.52931285574476
1986-01-18,346.2,206.21075427250125
1986-01-25,346.4,206.41430941560805
1986-02-01,346.2,206.55955774020367
1986-02-08,346.8,206.48684972653774
1986-02-15,347.1,206.80628029542243
1986-02-22,347.2,207.0074791445249
1986-03-01,347.0,206.9274382010706
1986-03-08,346.6,206.88958169732345
1986-03-15,347.2,206.6247687919254
1986-03-22,349.1,206.7905877698131
1986-03-29,348.8,208.01019903633755
1986-04-05,349.2,207.9559570658365
1986-04-12,349.4,208.13024735210618
1986-04-19,349.3,208.34120059354063
1986-04-26,350.2,208.22496893470722
